word,definition
"pancake-like","resembling a pancake in shape"
"psychopathic","suffering from an undiagnosed mental disorder"
"paraboloidal","having the shape of a paraboloid"
"precedential","having precedence (especially because of longer service)"
"putrefactive","causing or promoting bacterial putrefaction"
"putrefacient","causing or promoting bacterial putrefaction"
"pornographic","designed to arouse lust"
"polyoestrous","having more than one period of estrus per year"
"preconcerted","previously arranged or agreed on"
"pertinacious","stubbornly unyielding"
"plume-tipped","of a plant tipped with a plume"
"pelecypodous","bivalve"
"preposterous","incongruous"
"praiseworthy","worthy of high praise"
"palingenetic","of or relating to palingenesis"
"pre-Socratic","before the time of Socrates"
"pre-Socratic","any philosopher who lived before Socrates"
"postdiluvian","existing or occurring after Noah's flood"
"postdiluvian","anything living after Noah's flood"
"postdoctoral","of or relating to study or research that is done after work for the doctoral degree has been completed"
"postdoctoral","a grant that funds postdoctoral study or research"
"postpositive","(of a modifier) placed after another word"
"pre-Jurassic","of or relating to or denoting the time before the Jurassic period"
"paramilitary","of or relating to a group of civilians organized to function like or to assist a military unit"
"paramilitary","a group of civilians organized in a military fashion (especially to operate in place of or to assist regular army troops)"
"phonological","of or relating to phonology"
"pictographic","consisting of or characterized by the use of pictographs"
"planographic","of or relating to or involving planography"
"pachydermous","of or relating to or characteristic of pachyderms"
"positionable","capable of being positioned"
"positivistic","of or relating to positivism"
"paradigmatic","related as members of a substitution class"
"paradigmatic","of or relating to a typical example"
"paradigmatic","of or relating to a grammatical paradigm"
"precancerous","of or relating to a growth that is not malignant but is likely to become so if not treated"
"prelapsarian","of or relating to the time before the Fall of Adam and Eve"
"premenstrual","of or relating to or occurring during the period just before menstruation"
"professorial","relating to or characteristic of professors"
"peacekeeping","of or relating to the preservation of peace between hostile groups by international military forces"
"peacekeeping","the activity of keeping the peace with military forces, especially when international military forces enforce a truce between hostile groups or nations"
"photovoltaic","producing a voltage when exposed to radiant energy (especially light)"
"pneumococcal","of or derived from or caused by bacteria of the genus pneumococcus"
"postbiblical","subsequent to biblical times"
"psychometric","of or relating to psychometrics"
"pro-American","supporting the United States and its policies"
"phenotypical","of or relating to or constituting a phenotype"
"phylogenetic","of or relating to the evolutionary development of organisms"
"percutaneous","through the unbroken skin"
"paramagnetic","of or relating to a paramagnet"
"propagandist","of or relating to or characterized by propaganda"
"propagandist","a person who disseminates messages calculated to assist some cause or some government"
"Pan-Hellenic","of or relating to all the Greeks"
"philatelical","of or relating to philately or of interest to philatelists"
"philological","of or relating to or dealing with philology"
"palaeolithic","of or relating to the second period of the Stone Age (following the eolithic)"
"pharmaceutic","of or relating to pharmacy or pharmacists"
"pharmaceutic","drug or medicine that is prepared or dispensed in pharmacies and used in medical treatment"
"processional","of or relating to or characteristic of a procession"
"processional","intended for use in a procession"
"processional","religious music used in a procession"
"pyrochemical","of or relating to or produced by chemical reactions at high temperatures"
"pyroelectric","relating to or exhibiting pyroelectricity"
"pyroligneous","of a substance produced by the effect of heat on wood, especially by destructive distillation"
"philhellenic","characterized by a love of Greece and Grecian things"
"preconceived","of an idea or opinion, formed beforehand"
"preoccupancy","the act of taking occupancy before someone else does"
"preoccupancy","the mental state of being preoccupied by something"
"propitiation","the act of atoning for sin or wrongdoing (especially appeasing a deity)"
"propitiation","the act of placating and overcoming distrust and animosity"
"proscription","rejection by means of an act of banishing or proscribing someone"
"proscription","a decree that prohibits something"
"purification","the act of purging of sin or guilt"
"purification","a ceremonial cleansing from defilement or uncleanness by the performance of appropriate rites"
"purification","the act of cleaning by getting rid of impurities"
"purification","the process of removing impurities (as from oil or metals or sugar etc.)"
"parcellation","the division into parcels"
