word,definition
"backbone","the part of a network that connects other networks together"
"backbone","the part of a book's cover that encloses the inner side of the book's pages and that faces outward when the book is shelved"
"backbone","fortitude and determination"
"backbone","the series of vertebrae forming the axis of the skeleton and protecting the spinal cord"
"backbone","a central cohesive source of support and stability"
"backdrop","scenery hung at back of stage"
"backpack","a bag carried by a strap on your back or shoulder"
"backpack","to hike with a backpack"
"barrette","a pin for holding women's hair in place"
"banister","a railing at the side of a staircase or balcony to prevent people from falling"
"ballpark","a facility in which ball games are played (especially baseball games)"
"ballpark","near to the scope or range of something"
"barbecue","a rack to hold meat for cooking over hot charcoal usually out of doors"
"barbecue","a cookout in which food is cooked over an open fire"
"barbecue","meat that has been barbecued or grilled in a highly seasoned sauce"
"barbecue","to cook outdoors on a grill"
"barbeque","a rack to hold meat for cooking over hot charcoal usually out of doors"
"barbeque","a cookout in which food is cooked over an open fire"
"barbeque","meat that has been barbecued or grilled in a highly seasoned sauce"
"barbeque","to cook outdoors on a barbecue grill"
"ballroom","large room used mainly for dancing"
"barbwire","strong wire with barbs at regular intervals used to prevent passage"
"balmoral","a sturdy laced walking shoe"
"barbette","(formerly) a mound of earth inside a fort from which heavy gun can be fired over the parapet"
"barbican","a tower that is part of a defensive structure (such as a castle)"
"bakeshop","a workplace where baked goods (breads and cakes and pastries) are produced or sold"
"barbacan","a tower that is part of a defensive structure, such as a castle"
"baluster","one of a number of closely spaced supports for a railing"
"barbital","a barbiturate used as a hypnotic"
"bareboat","a vessel (such as a yacht) that can be chartered without a captain or crew or provisions"
"bargello","needlepoint embroidery stitch that produces zigzag lines"
"baldrick","a wide (ornamented) belt worn over the right shoulder to support a sword or bugle by the left hip"
"backroom","the meeting place of a group of leaders who make their decisions via private negotiations"
"barndoor","an opaque adjustable flap on a lamp fixture"
"bandanna","large and brightly colored handkerchief"
"backseat","a seat at the back of a vehicle (especially the seat at the back of an automobile)"
"backseat","a secondary or inferior position or status"
"barnyard","a yard adjoining a barn"
"barouche","a horse-drawn carriage having four wheels"
"backstay","a stay that supports the back of something"
"ballcock","floating ball that controls level in a water tank"
"backyard","the grounds in back of a house"
"bassinet","a basket (usually hooded) used as a baby's bed"
"bassinet","a perambulator that resembles a bassinet"
"bastille","a jail or prison (especially one that is run in a tyrannical manner)"
"bedcover","decorative cover for a bed"
"bentwood","wood that is steamed until it becomes pliable and then is shaped for use in making furniture"
"beadwork","a beaded molding for edging or decorating furniture"
"beadwork","ornamentation with beads"
"bathrobe","a loose-fitting robe of towelling"
"bathroom","a room containing a bathtub or shower and usually a washbasin and toilet"
"bathroom","a room or building equipped with one or more toilets"
"bedstead","the framework of a bed"
"bedframe","the framework of a bed"
"beefcake","a photograph of a muscular man in minimal attire"
"bearskin","tall hat"
"bearskin","the pelt of a bear (sometimes used as a rug)"
"basement","the lowermost portion of a structure partly or wholly below ground level"
"basement","the ground floor facade or interior in Renaissance architecture"
"basilica","a Roman building used for public administration"
"basilica","an early Christian church designed like a Roman basilica"
"bellpull","a handle or cord that is pulled to ring a doorbell or a servant's bell etc."
"boatyard","a place where boats are built or maintained or stored"
"birdbath","an ornamental basin (usually in a garden) for birds to bathe in"
"birdcage","a cage in which a bird can be kept"
"birdcall","a device for imitating a birdcall"
"birdcall","the characteristic sound produced by a bird"
"bobfloat","a small float usually made of cork"
"bifocals","eyeglasses having two focal lengths, one for near vision and the other for far vision"
"buckshot","small lead shot for shotgun shells"
"berretta","a stiff cap with ridges across the crown"
"birretta","a stiff cap with ridges across the crown"
"bitewing","a dental X-ray film that can be held in place by the teeth during radiography"
"bloomers","underpants, particularly the loose style worn by women in the 19th century"
"bitthead","the upper end of a bitt"
"blowpipe","a tube through which darts can be shot by blowing"
"blowpipe","a tube that directs air or gas into a flame to concentrate heat"
"blowtube","a tube through which darts can be shot by blowing"
"blowtube","a tube that directs air or gas into a flame to concentrate heat"
"betatron","accelerates a continuous beam of electrons to high speeds by means of the electric field produced by changing magnetic flux"
"blowlamp","a burner that mixes air and gas to produce a very hot flame"
"bludgeon","a club used as a weapon"
"bludgeon","to strike with a club or a bludgeon"
"bludgeon","to overcome or coerce as if by using a heavy club"
"bevatron","a cyclotron that accelerates protons up to several billion electron volts"
"billhook","a long-handled saw with a curved blade"
"binnacle","a nonmagnetic housing for a ship's compass (usually in front of the helm)"
"bioscope","a South African movie theater"
"bioscope","a kind of early movie projector"
"boothose","protective stockings worn with or in place of boots"
"bootjack","has V-shaped notch for pulling off boots"
"bootlace","a long lace for fastening boots"
"bowsprit","a spar projecting from the bow of a vessel"
"bitstock","a carpenter's tool having a crank handle for turning and a socket to hold a bit for boring"
