word,definition
"disagree with","not be very easily digestible"
"dry up","lose water or moisture"
"dry up","dry up and shrivel due to complete loss of moisture"
"die down","to become progressively weaker"
"die down","to suffer from a disease that kills shoots"
"drop away","get worse"
"dry out","remove the moisture from and make dry"
"dry out","become dry or drier"
"dry out","become empty of water"
"dwindle away","become smaller or lose substance"
"dwindle down","become smaller or lose substance"
"die back","suffer from a disease that kills shoots"
"die away","become less in amount or intensity"
"double dye","dye twice"
"draw out","lengthen in time"
"draw out","cause to speak, 'Can you draw her out--she is always so quiet'"
"draw out","remove, usually with some force or effort"
"draw out","remove as if by suction"
"draw out","deduce (a principle) or construe (a meaning)"
"draw out","make more sociable"
"drop dead","pass from physical life and lose all bodily attributes and functions necessary to sustain life"
"drag on","proceed for an extended period of time"
"drag on","last unnecessarily long"
"drag out","proceed for an extended period of time"
"drag out","last unnecessarily long"
"die out","become extinct"
"die out","cut or shape with a die"
"die off","become extinct"
"doctor up","alter and make impure, as with the intention to deceive"
"drive out","clear out the chest and lungs"
"drive out","force to go away"
"drive out","force or drive out"
"dress out","kill and prepare for market or consumption"
"dip into","read selectively"
"do justice","show due and full appreciation"
"do justice","bring out fully or to advantage"
"drill in","teach by drills and repetition"
"date stamp","stamp with a date"
"drink in","be fascinated or spell-bound by"
"draw up","make up plans or basic details for"
"draw up","come to a halt after driving somewhere"
"draw up","cause (a vehicle) to stop"
"draw up","straighten oneself"
"draw up","form or arrange in order or formation, as of a body of soldiers"
"declare oneself","ask (someone) to marry you"
"drone on","talk in a monotonous voice"
"drive home","make clear by special emphasis and try to convince somebody of something"
"drive home","carry out or perform"
"drop out","give up in the face of defeat of lacking hope"
"drop out","leave school or an educational program prematurely"
"drop out","withdraw from established society, especially because of disillusion with conventional values"
"dummy up","refuse to talk or stop talking"
"dummy up","make a dummy of"
"dash down","write down hastily"
"dash off","write down hastily"
"dash off","write quickly"
"drag up","mention something unpleasant from the past"
"dredge up","mention something unpleasant from the past"
"drive in","cause a run or runner to be scored"
"drive in","cause to penetrate, as with a circular motion"
"drive in","arrive by motorcar"
"double up","stake winnings from one bet on a subsequent wager"
"double up","bend over or curl up, usually with laughter or pain"
"double up","share a room or a bed designed for only one person"
"dig in","eat heartily"
"dig in","occupy a trench or secured area"
"drink up","drink to the last drop"
"dish out","provide (usually but not necessarily food)"
"dish out","administer or bestow, as in small portions"
"dish up","provide (usually but not necessarily food)"
"drive back","force or drive back"
"dine in","eat at home"
"dine out","eat at a restaurant or at somebody else's home"
"dig into","examine physically with or as if with a probe"
"do drugs","use recreational drugs"
"drink down","drink down entirely"
"draw in","draw in as if by suction"
"draw in","direct toward itself or oneself by means of some psychological power or physical attributes"
"draw in","pull inward or towards a center"
"draw in","of trains"
"draw in","advance or converge on"
"draw in","shape one's body into a curl"
"do in","get rid of (someone who may be a threat) by killing"
"drop anchor","secure a vessel with an anchor"
"draw close","move or arrange oneself in a comfortable and cozy position"
"draw close","pull towards oneself"
"draw close","move towards"
"dig out","create by digging"
"dig out","dig out from underneath earth or snow"
"dig out","remove, harvest, or recover by digging"
"drum up","gather"
"dig up","find by digging in the ground"
"dig up","remove, harvest, or recover by digging"
"dam up","obstruct with, or as if with, a dam"
"draw off","remove by drawing or pulling"
"draw off","remove (a commodity) from (a supply source)"
"draw away","remove by drawing or pulling"
"draw away","move ahead of (one's competitors) in a race"
"dip solder","solder by immersion in a bath of molten solder"
"dream up","devise or invent"
"dry clean","clean with chemical agents"
"drag down","exert a force with a heavy weight"
"double birdie","shoot two strokes under par"
"double bogey","to shoot two strokes over par"
"draw together","bring together in a common cause or emotion"
"draw back","use a surgical instrument to hold open (the edges of a wound or an organ)"
"draw back","pull back or move away or backward"
"dress ship","decorate a ship with flags"
"double tongue","play fast notes on a wind instrument"
"descant on","sing a descant on a main tune or melody"
"drift apart","lose personal contact over time"
"drift away","lose personal contact over time"
"drool over","envy without restraint"
"drop back","take position in the rear, as in a military formation or in the line of scrimmage in football"
